,Start Time,End Time,Duration (seconds),Label,Confidence (Mean Method),Confidence (Median Method)
239,2011-12-01 21:31:30,2011-12-01 21:31:33,3.0,Magnetosheath,0.05967692954261472,0.051586717376190916
240,2011-12-01 21:31:33,2011-12-01 21:31:39,6.0,Magnetosphere,0.14999588892682225,0.13320463320463316
241,2011-12-01 21:31:39,2011-12-01 21:31:40,1.0,Magnetosphere,0.03161841274355215,0.03161841274355215
242,2011-12-01 21:31:40,2011-12-01 21:34:25,165.0,Magnetosphere,0.7429908312409288,0.7757026397515527
243,2011-12-01 21:34:25,2011-12-01 21:34:26,1.0,Magnetosphere,0.11423806661769409,0.11423806661769409
244,2011-12-01 21:34:26,2011-12-01 21:41:40,434.0,Magnetosphere,0.7302940632056816,0.7570332480818415
245,2012-01-15 17:55:32,2012-01-15 17:56:08,36.0,Solar Wind,0.7894650019429641,0.8177514792899409
246,2012-01-15 17:56:08,2012-01-15 18:02:46,398.0,Magnetosheath,0.9816065709197228,0.9949698189134809
247,2012-01-15 18:02:46,2012-01-15 18:03:03,17.0,Solar Wind,0.7579567552865126,0.8357159914897312
248,2012-01-15 18:03:03,2012-01-15 18:03:13,10.0,Magnetosheath,0.4802734793457558,0.5323529411764707
249,2012-01-15 18:03:13,2012-01-15 18:04:38,85.0,Solar Wind,0.7662337669667143,0.84459811237635
250,2012-01-15 18:04:38,2012-01-15 18:05:44,66.0,Magnetosheath,0.8676049274470616,0.9326923076923077
251,2012-01-15 18:05:44,2012-01-15 18:06:36,52.0,Solar Wind,0.7868049930586505,0.8370197904540163
252,2012-01-15 18:06:36,2012-01-15 18:06:56,20.0,Magnetosheath,0.76558980941365,0.9253246753246753
253,2012-01-15 18:06:56,2012-01-15 18:08:23,87.0,Solar Wind,0.8829990981676717,0.9690721649484536
254,2012-01-15 18:08:23,2012-01-15 18:10:46,143.0,Magnetosheath,0.8925193234971484,0.9750250410131188
255,2012-01-15 18:10:46,2012-01-15 18:20:51,605.0,Solar Wind,0.9634297423022432,0.9764585465711362
256,2014-02-13 02:33:37,2014-02-13 02:33:38,1.0,Magnetosphere,0.09021803004505236,0.09021803004505236
257,2014-02-13 02:33:38,2014-02-13 02:40:58,440.0,Magnetosphere,0.712241388196985,0.7903030303030303
258,2014-02-13 02:40:58,2014-02-13 02:41:50,52.0,Magnetosheath,0.6430081636359793,0.7174479166666667
259,2014-02-13 02:41:50,2014-02-13 02:42:36,46.0,Magnetosphere,0.5955018403082117,0.6621983914209115
260,2013-09-08 04:33:35,2013-09-08 04:33:56,21.0,Solar Wind,0.473026619951493,0.28850439229208447
261,2013-09-08 04:33:56,2013-09-08 04:34:35,39.0,Magnetosheath,0.8173440489718251,0.9255177741947868
262,2013-09-08 04:34:35,2013-09-08 04:35:36,61.0,Solar Wind,0.8664609894957721,0.9690562063132361
263,2013-09-08 04:35:36,2013-09-08 04:35:56,20.0,Magnetosheath,0.6648936336270354,0.8129496402877698
264,2013-09-08 04:35:56,2013-09-08 04:39:05,189.0,Solar Wind,0.9409709272372613,0.9753846153846154
265,2013-09-08 04:39:05,2013-09-08 04:39:37,32.0,Magnetosheath,0.7682741269774536,0.8781038374717832
266,2013-09-08 04:39:37,2013-09-08 04:39:43,6.0,Solar Wind,0.25870331083975906,0.1890909090909091
267,2013-09-08 04:39:43,2013-09-08 04:39:55,12.0,Magnetosheath,0.5307651261433488,0.6830294530154278
268,2013-09-08 04:39:55,2013-09-08 04:40:07,12.0,Solar Wind,0.48541646360068735,0.5422740524781342
269,2013-09-08 04:40:07,2013-09-08 04:43:28,201.0,Magnetosheath,0.9339533743883315,0.9641538376035125
270,2013-09-08 04:43:28,2013-09-08 04:43:40,12.0,Solar Wind,0.5849032845417328,0.8137603795966786
271,2013-09-08 04:43:40,2013-09-08 04:46:11,151.0,Magnetosheath,0.8582223812406641,0.9190514313440078
272,2013-09-08 04:46:11,2013-09-08 04:56:38,627.0,Solar Wind,0.913284404709406,0.9314407944715648
273,2012-07-17 14:05:33,2012-07-17 14:05:43,10.0,Magnetosheath,0.5069775032712126,0.5748930099857346
274,2012-07-17 14:05:43,2012-07-17 14:05:53,10.0,Solar Wind,0.4602131342328698,0.5111773472429211
275,2012-07-17 14:05:53,2012-07-17 14:06:02,9.0,Magnetosheath,0.30641466213242274,0.3009302110329508
276,2012-07-17 14:06:02,2012-07-17 14:06:05,3.0,Solar Wind,0.19444680703555373,0.18201826185019454
277,2012-07-17 14:06:05,2012-07-17 14:06:34,29.0,Magnetosheath,0.6035764627444244,0.6794442347612757
278,2012-07-17 14:06:34,2012-07-17 14:06:39,5.0,Solar Wind,0.1387390775526245,0.11979633775166487
279,2014-12-31 01:29:31,2014-12-31 01:29:33,2.0,Solar Wind,0.14312793888676012,0.18165137614678917
280,2014-12-31 01:29:33,2014-12-31 01:29:51,18.0,Magnetosheath,0.6824124925587847,0.7848101265822784
281,2014-12-31 01:29:51,2014-12-31 01:39:52,601.0,Solar Wind,0.6230409321208719,0.6273492985067288
282,2011-12-19 15:38:45,2011-12-19 15:39:04,19.0,Magnetosheath,0.171674257386085,0.14494886677722496
283,2011-12-19 15:39:04,2011-12-19 15:39:14,10.0,Solar Wind,0.3731061478508336,0.3798701298701298
284,2011-12-19 15:39:14,2011-12-19 15:39:34,20.0,Magnetosheath,0.7385076211876902,0.8083832335329342
285,2011-12-19 15:39:34,2011-12-19 15:39:36,2.0,Solar Wind,0.22955541969594428,0.2886597938144331
286,2011-12-19 15:39:36,2011-12-19 15:47:56,500.0,Magnetosheath,0.8243910722148518,0.8818897637795275
287,2011-12-19 15:47:56,2011-12-19 15:48:04,8.0,Magnetosphere,0.3010497307319179,0.3579638752052545
288,2011-12-19 15:48:04,2011-12-19 15:48:13,9.0,Magnetosheath,0.2039419047879636,0.18007835195298894
289,2011-12-19 15:48:13,2011-12-19 15:51:01,168.0,Magnetosphere,0.8665370436667983,0.9247311827956989
290,2015-03-15 07:55:23,2015-03-15 07:55:24,1.0,Magnetosheath,0.02188804801670141,0.02188804801670141
291,2015-03-15 07:55:24,2015-03-15 07:55:49,25.0,Magnetosheath,0.262334493984285,0.2552403881570575
292,2015-03-15 07:55:49,2015-03-15 07:55:53,4.0,Magnetosphere,0.07314007277454826,0.08730158730158721
293,2015-03-15 07:55:53,2015-03-15 07:57:00,67.0,Magnetosheath,0.5369014941756276,0.5236237860465563
294,2015-03-15 07:57:00,2015-03-15 07:57:01,1.0,Magnetosheath,0.04839642545842604,0.04839642545842604
295,2015-03-15 07:57:01,2015-03-15 07:57:26,25.0,Magnetosheath,0.3068264116260342,0.2763024354443603
296,2015-03-15 07:57:26,2015-03-15 07:57:29,3.0,Magnetosphere,0.16543519454029942,0.19961878996556814
297,2015-03-15 07:57:29,2015-03-15 07:57:30,1.0,Magnetosphere,0.03854193293039909,0.03854193293039909
298,2015-03-15 07:57:30,2015-03-15 07:57:31,1.0,Magnetosheath,0.018414272642555574,0.018414272642555574
299,2015-03-15 07:57:31,2015-03-15 07:57:32,1.0,Magnetosphere,0.006222008541455493,0.006222008541455493
300,2015-03-15 07:57:32,2015-03-15 07:57:34,2.0,Magnetosphere,0.06588241829431707,0.04081632653061229
301,2015-03-15 07:57:34,2015-03-15 07:57:46,12.0,Magnetosheath,0.10596864060375932,0.11350293542074363
302,2015-03-15 07:57:46,2015-03-15 07:57:47,1.0,Magnetosheath,0.01724787428694441,0.01724787428694441
303,2015-03-15 07:57:47,2015-03-15 07:57:53,6.0,Magnetosheath,0.08809377056988232,0.06759443339960247
304,2015-03-15 07:57:53,2015-03-15 07:58:20,27.0,Magnetosphere,0.20584184517144732,0.21173169338306952
305,2015-03-15 07:58:20,2015-03-15 07:58:21,1.0,Magnetosphere,0.09020757983245242,0.09020757983245242
306,2015-03-15 07:58:21,2015-03-15 07:58:22,1.0,Magnetosheath,0.022432693589231167,0.022432693589231167
307,2015-03-15 07:58:22,2015-03-15 07:58:26,4.0,Magnetosheath,0.09952399571751902,0.08946322067594414
308,2015-03-15 07:58:26,2015-03-15 07:58:40,14.0,Magnetosphere,0.24684471003676423,0.27419354838709686
309,2015-03-15 07:58:40,2015-03-15 07:58:45,5.0,Magnetosheath,0.06989527518928895,0.050188909005133286
310,2015-03-15 07:58:45,2015-03-15 07:59:58,73.0,Magnetosphere,0.29794144121530375,0.31201630301617755
311,2015-03-15 07:59:58,2015-03-15 07:59:59,1.0,Magnetosphere,0.05143847983264793,0.05143847983264793
312,2015-03-15 07:59:59,2015-03-15 08:00:00,1.0,Magnetosheath,0.041329390722594006,0.041329390722594006
313,2015-03-15 08:00:00,2015-03-15 08:00:06,6.0,Magnetosheath,0.11206249496750387,0.12835249042145602
314,2015-03-15 08:00:06,2015-03-15 08:11:08,662.0,Magnetosphere,0.7590903771526808,0.8250591016548463
315,2014-11-28 12:20:58,2014-11-28 12:21:02,4.0,Magnetosphere,0.06907546755314065,0.07003891050583655
316,2014-11-28 12:21:02,2014-11-28 12:21:04,2.0,Magnetosheath,0.09344105413412418,0.09980806142034548
317,2014-11-28 12:21:04,2014-11-28 12:21:10,6.0,Magnetosphere,0.07165153540371005,0.09230769230769242
318,2014-11-28 12:21:10,2014-11-28 12:21:11,1.0,Magnetosphere,0.11131167704973355,0.11131167704973355
319,2014-11-28 12:21:11,2014-11-28 12:21:15,4.0,Magnetosphere,0.25342024503429805,0.24420677361853838
320,2014-11-28 12:21:15,2014-11-28 12:21:20,5.0,Magnetosheath,0.09096616051336304,0.07789496438892307
321,2014-11-28 12:21:20,2014-11-28 12:21:26,6.0,Magnetosphere,0.2814930208202382,0.3666666666666668
322,2014-11-28 12:21:26,2014-11-28 12:21:30,4.0,Magnetosheath,0.07521549831429675,0.05128205128205099
323,2014-11-28 12:21:30,2014-11-28 12:21:44,14.0,Magnetosphere,0.22798525340200915,0.3017241379310345
324,2014-11-28 12:21:44,2014-11-28 12:21:45,1.0,Magnetosphere,0.0980031747109017,0.0980031747109017
325,2014-11-28 12:21:45,2014-11-28 12:22:04,19.0,Magnetosphere,0.30407826173571784,0.3153846153846154
326,2014-11-28 12:22:04,2014-11-28 12:22:05,1.0,Magnetosphere,0.24528478057889824,0.24528478057889824
327,2014-11-28 12:22:05,2014-11-28 12:31:12,547.0,Magnetosphere,0.7957513703063747,0.8531267445412317
328,2012-09-14 15:10:39,2012-09-14 15:10:40,1.0,Solar Wind,0.0030120481927708997,0.0030120481927708997
329,2012-09-14 15:10:40,2012-09-14 15:11:59,79.0,Solar Wind,0.7942718920357177,0.9161608294594398
330,2012-09-14 15:11:59,2012-09-14 15:12:30,31.0,Magnetosheath,0.6832047178895637,0.7070568845072126
331,2012-09-14 15:12:30,2012-09-14 15:12:55,25.0,Solar Wind,0.6395332935666861,0.7169379915858789
332,2012-09-14 15:12:55,2012-09-14 15:14:06,71.0,Magnetosheath,0.8515150496936186,0.9420883390031672
333,2012-09-14 15:14:06,2012-09-14 15:14:23,17.0,Solar Wind,0.5827403109466225,0.5932203389830508
334,2012-09-14 15:14:23,2012-09-14 15:20:31,368.0,Magnetosheath,0.897317006687342,0.9379014989293362
335,2012-09-14 15:20:31,2012-09-14 15:20:33,2.0,Magnetosphere,0.4332232376054962,0.41587301587301584
336,2012-09-14 15:20:33,2012-09-14 15:20:34,1.0,Magnetosphere,0.3611420624031746,0.3611420624031746
337,2012-09-14 15:20:34,2012-09-14 15:20:50,16.0,Magnetosphere,0.7666934812123878,0.8901220865704773
338,2012-09-14 15:20:50,2012-09-14 15:21:21,31.0,Magnetosheath,0.722923524927197,0.8952911335214229
339,2012-09-14 15:21:21,2012-09-14 15:21:26,5.0,Magnetosphere,0.40799652555114696,0.44501244665718365
340,2012-09-14 15:21:26,2012-09-14 15:21:28,2.0,Magnetosheath,0.2640680357782331,0.3682487725040916
341,2012-09-14 15:21:28,2012-09-14 15:21:29,1.0,Magnetosheath,0.31328664172910514,0.31328664172910514
342,2012-09-14 15:21:29,2012-09-14 15:21:40,11.0,Magnetosheath,0.4227055549565475,0.5203194035346098
343,2012-09-14 15:21:40,2012-09-14 15:31:48,608.0,Magnetosphere,0.9340622522226544,0.9484752891692955
344,2013-06-25 08:20:54,2013-06-25 08:21:48,54.0,Magnetosphere,0.6331622657311753,0.7484355444305382
345,2013-06-25 08:21:48,2013-06-25 08:23:10,82.0,Magnetosheath,0.9005653112139836,0.9806320081549439
346,2013-06-25 08:23:10,2013-06-25 08:23:19,9.0,Magnetosphere,0.5156437041706209,0.616704772655525
347,2013-06-25 08:23:19,2013-06-25 08:23:40,21.0,Magnetosheath,0.8713793030306398,0.9758462831985534
348,2013-06-25 08:23:40,2013-06-25 08:23:52,12.0,Magnetosphere,0.5964991931449527,0.6403269754768393
349,2013-06-25 08:23:52,2013-06-25 08:24:14,22.0,Magnetosheath,0.8827234257580293,0.9743326488706365
350,2013-06-25 08:24:14,2013-06-25 08:25:15,61.0,Magnetosphere,0.8524334327318926,0.9321916011995028
351,2013-06-25 08:25:15,2013-06-25 08:25:22,7.0,Magnetosheath,0.6110055282993052,0.7169721318077682
352,2013-06-25 08:25:22,2013-06-25 08:34:34,552.0,Magnetosphere,0.9601003434060847,0.9722507708119219
353,2013-05-25 17:33:53,2013-05-25 17:33:57,4.0,Magnetosheath,0.08647000424690976,0.0889748549323014
354,2013-05-25 17:33:57,2013-05-25 17:34:08,11.0,Magnetosphere,0.2852616243280214,0.3166518699845713
355,2013-05-25 17:34:08,2013-05-25 17:34:09,1.0,Magnetosphere,0.1634304426072013,0.1634304426072013
356,2013-05-25 17:34:09,2013-05-25 17:34:26,17.0,Magnetosphere,0.500941390230961,0.5813507779349363
357,2013-05-25 17:34:26,2013-05-25 17:34:33,7.0,Magnetosheath,0.2103506904230723,0.2141599997430652
358,2013-05-25 17:34:33,2013-05-25 17:34:34,1.0,Magnetosheath,0.046186180422264744,0.046186180422264744
359,2013-05-25 17:34:34,2013-05-25 17:34:35,1.0,Magnetosphere,0.05518216318785574,0.05518216318785574
360,2013-05-25 17:34:35,2013-05-25 17:34:36,1.0,Magnetosheath,0.07757278818785585,0.07757278818785585
361,2013-05-25 17:34:36,2013-05-25 17:35:37,61.0,Magnetosheath,0.3716499931287668,0.4011303409783782
362,2013-05-25 17:35:37,2013-05-25 17:35:40,3.0,Magnetosphere,0.14546167062507986,0.1474485432071515
363,2013-05-25 17:35:40,2013-05-25 17:35:42,2.0,Magnetosheath,0.0878537190651415,0.06990291262135928
364,2013-05-25 17:35:42,2013-05-25 17:35:43,1.0,Magnetosheath,0.038951456310679644,0.038951456310679644
365,2013-05-25 17:35:43,2013-05-25 17:35:44,1.0,Magnetosphere,0.0482307692307693,0.0482307692307693
366,2013-05-25 17:35:44,2013-05-25 17:35:55,11.0,Magnetosphere,0.29017461762315,0.2645997949212857
367,2013-05-25 17:35:55,2013-05-25 17:35:58,3.0,Magnetosheath,0.12232265355613436,0.07255902785533985
368,2013-05-25 17:35:58,2013-05-25 17:35:59,1.0,Magnetosheath,0.20753600252186533,0.20753600252186533
369,2013-05-25 17:35:59,2013-05-25 17:36:06,7.0,Magnetosheath,0.3705739516268429,0.42106164250305445
370,2013-05-25 17:36:06,2013-05-25 17:36:37,31.0,Magnetosphere,0.4553611376322554,0.45820433436532515
371,2013-05-25 17:36:37,2013-05-25 17:39:30,173.0,Magnetosheath,0.5724955158145983,0.5974568240624183
372,2013-05-25 17:39:30,2013-05-25 17:39:42,12.0,Magnetosphere,0.3929711932764124,0.36589403973509926
373,2013-05-25 17:39:42,2013-05-25 17:40:13,31.0,Magnetosheath,0.6520116480478285,0.649586710536875
374,2013-05-25 17:40:13,2013-05-25 17:40:15,2.0,Magnetosphere,0.12253910582602712,0.10384615384615403
375,2013-05-25 17:40:15,2013-05-25 17:40:16,1.0,Magnetosphere,0.12590168147310032,0.12590168147310032
376,2013-05-25 17:40:16,2013-05-25 17:40:29,13.0,Magnetosphere,0.511224864750163,0.5607218256760833
377,2013-05-25 17:40:29,2013-05-25 17:40:39,10.0,Magnetosheath,0.5404606878666576,0.5933908045977012
378,2013-05-25 17:40:39,2013-05-25 17:41:08,29.0,Magnetosphere,0.31493313913071885,0.29545212985816705
379,2014-11-04 08:47:02,2014-11-04 08:47:05,3.0,Solar Wind,0.3089012432064915,0.3254324703071515
380,2014-11-04 08:47:05,2014-11-04 09:02:30,925.0,Magnetosheath,0.538633050488181,0.5480980980980981
381,2014-11-04 09:02:30,2014-11-04 09:02:33,3.0,Solar Wind,0.1466384625265187,0.11939234436184087
382,2014-11-04 09:02:33,2014-11-04 09:06:31,238.0,Magnetosheath,0.744418866115312,0.7618453865336658
383,2014-11-04 09:06:31,2014-11-04 09:06:34,3.0,Solar Wind,0.25336385954796614,0.24265404891539188
384,2014-11-04 09:06:34,2014-11-04 09:09:18,164.0,Magnetosheath,0.7372666744903518,0.7968369829683698
385,2014-11-04 09:09:18,2014-11-04 09:09:19,1.0,Magnetosheath,0.24661544604365937,0.24661544604365937
386,2014-11-04 09:09:19,2014-11-04 09:11:08,109.0,Magnetosheath,0.7699654130098873,0.8315663152053274
387,2014-11-04 09:11:08,2014-11-04 09:11:10,2.0,Solar Wind,0.043623298933385235,0.04233870967741937
388,2014-11-04 09:11:10,2014-11-04 09:11:12,2.0,Magnetosheath,0.023572396269460505,0.024340770791074995
389,2014-11-04 09:11:12,2014-11-04 09:11:15,3.0,Solar Wind,0.12429018837194028,0.12775926889289813
390,2014-11-04 09:11:15,2014-11-04 09:16:05,290.0,Magnetosheath,0.7977762254561905,0.8498845265588915
391,2014-11-04 09:16:05,2014-11-04 09:16:18,13.0,Solar Wind,0.138831669384051,0.15526513598469316
392,2014-11-04 09:16:18,2014-11-04 09:33:14,1016.0,Magnetosheath,0.7024981697229163,0.7227214377406932
393,2014-11-04 09:33:14,2014-11-04 09:33:18,4.0,Solar Wind,0.1415149436269738,0.1290322580645158
394,2014-11-04 09:33:18,2014-11-04 09:37:11,233.0,Magnetosheath,0.7838790190526835,0.8452330993298659
395,2014-11-04 09:37:11,2014-11-04 09:37:30,19.0,Solar Wind,0.5095016487318326,0.5916525744338644
396,2014-11-04 09:37:30,2014-11-04 09:37:57,27.0,Magnetosheath,0.6088159469377749,0.7108018836570763
397,2014-11-04 09:37:57,2014-11-04 09:37:58,1.0,Magnetosheath,0.19326382774761786,0.19326382774761786
398,2014-11-04 09:37:58,2014-11-04 09:38:10,12.0,Magnetosheath,0.5757377741164534,0.6589986468200271
399,2014-11-04 09:38:10,2014-11-04 09:38:32,22.0,Solar Wind,0.4654984786891704,0.4798761609907122
400,2014-11-04 09:38:32,2014-11-04 09:41:04,152.0,Magnetosheath,0.65832144228683,0.7873633049817741
401,2014-11-04 09:41:04,2014-11-04 09:41:10,6.0,Solar Wind,0.09197742190462888,0.0940499040307099
402,2014-11-04 09:41:10,2014-11-04 09:41:21,11.0,Magnetosheath,0.16590145532186085,0.1766187050359711
403,2014-11-04 09:41:21,2014-11-04 09:41:23,2.0,Solar Wind,0.11662646861302262,0.1499999999999999
404,2014-11-04 09:41:23,2014-11-04 09:42:22,59.0,Magnetosheath,0.6413120838610413,0.6803655859506923
405,2014-11-04 09:42:22,2014-11-04 09:42:23,1.0,Magnetosheath,0.2129793248237033,0.2129793248237033
406,2014-11-04 09:42:23,2014-11-04 09:45:03,160.0,Magnetosheath,0.7420132803005686,0.7509481668773704
407,2014-11-04 09:45:03,2014-11-04 09:45:04,1.0,Magnetosheath,0.206500843567045,0.206500843567045
408,2014-02-07 16:56:14,2014-02-07 16:56:22,8.0,Magnetosheath,0.07693795890476607,0.07528957528957514
409,2014-02-07 16:56:22,2014-02-07 16:57:02,40.0,Solar Wind,0.3359976479428004,0.2839931153184164
410,2014-02-07 16:57:02,2014-02-07 16:57:13,11.0,Magnetosheath,0.08140352857238164,0.07514107514107504
411,2014-02-07 16:57:13,2014-02-07 16:57:15,2.0,Solar Wind,0.031821969340623646,0.021825396825396637
412,2014-02-07 16:57:15,2014-02-07 16:57:21,6.0,Magnetosheath,0.052949353544632705,0.060428849902534054
413,2014-02-07 16:57:21,2014-02-07 16:57:22,1.0,Magnetosheath,0.03600970873786424,0.03600970873786424
414,2014-02-07 16:57:22,2014-02-07 16:57:23,1.0,Solar Wind,0.0039999999999998925,0.0039999999999998925
415,2014-02-07 16:57:23,2014-02-07 16:57:28,5.0,Solar Wind,0.0543838114096159,0.048761134529917705
416,2014-02-07 16:57:28,2014-02-07 16:57:31,3.0,Magnetosheath,0.044185871601138405,0.04777881625879821
417,2014-02-07 16:57:31,2014-02-07 16:57:32,1.0,Magnetosheath,0.021673744848221377,0.021673744848221377
418,2014-02-07 16:57:32,2014-02-07 16:57:39,7.0,Magnetosheath,0.06986437110627686,0.08067570261112222
419,2014-02-07 16:57:39,2014-02-07 16:57:52,13.0,Solar Wind,0.07197567016460804,0.0678294573643411
420,2014-02-07 16:57:52,2014-02-07 16:57:54,2.0,Magnetosheath,0.033176941060661935,0.021825396825396748
421,2014-02-07 16:57:54,2014-02-07 16:57:57,3.0,Solar Wind,0.006976143141153024,0.006000000000000005
422,2014-02-07 16:57:57,2014-02-07 16:58:53,56.0,Magnetosheath,0.1546636346059891,0.14498141263940534
423,2014-02-07 16:58:53,2014-02-07 16:58:54,1.0,Magnetosheath,0.031435652231425526,0.031435652231425526
424,2014-02-07 16:58:54,2014-02-07 16:58:56,2.0,Magnetosheath,0.056040124059752006,0.07514450867052025
425,2014-02-07 16:58:56,2014-02-07 16:59:00,4.0,Solar Wind,0.04424741488243844,0.062135922330096904
426,2014-02-07 16:59:00,2014-02-07 16:59:47,47.0,Magnetosheath,0.23412428815358766,0.2733512330768102
427,2014-02-07 16:59:47,2014-02-07 16:59:50,3.0,Solar Wind,0.05472983966536238,0.05744609036642623
428,2014-02-07 16:59:50,2014-02-07 16:59:52,2.0,Magnetosheath,0.059119558154645646,0.05458089668615973
429,2014-02-07 16:59:52,2014-02-07 16:59:54,2.0,Solar Wind,0.029618974854730973,0.023809523809523836
430,2014-08-28 09:14:00,2014-08-28 09:14:13,13.0,Magnetosheath,0.49756355979235445,0.5990079365079366
431,2014-08-28 09:14:13,2014-08-28 09:14:26,13.0,Solar Wind,0.2809535516982683,0.29493918180338163
432,2014-08-28 09:14:26,2014-08-28 09:14:45,19.0,Magnetosheath,0.6833422557986888,0.8550850926798828
433,2014-08-28 09:14:45,2014-08-28 09:14:50,5.0,Solar Wind,0.15653672899069881,0.1462392193244686
434,2014-08-28 09:14:50,2014-08-28 09:15:14,24.0,Magnetosheath,0.3704684090252871,0.3703099510603589
435,2014-08-28 09:15:14,2014-08-28 09:25:05,591.0,Solar Wind,0.6980449477331478,0.7386359469632355
436,2014-08-28 09:25:05,2014-08-28 09:25:09,4.0,Magnetosheath,0.22994725238396385,0.21863799283154117
437,2014-08-28 09:25:09,2014-08-28 09:25:37,28.0,Solar Wind,0.6369592926097027,0.6876640419947507
438,2014-08-28 09:25:37,2014-08-28 09:26:28,51.0,Magnetosheath,0.8458301808535743,0.8832345457487021
439,2014-08-28 09:26:28,2014-08-28 09:26:29,1.0,Magnetosheath,0.24041177424636073,0.24041177424636073
440,2014-08-28 09:26:29,2014-08-28 09:26:33,4.0,Magnetosheath,0.10052023532857723,0.09885931558935357
441,2014-08-28 09:26:33,2014-08-28 09:28:01,88.0,Solar Wind,0.5516100395279728,0.5935302390998594
442,2014-08-28 09:28:01,2014-08-28 09:28:02,1.0,Solar Wind,0.11646918928101246,0.11646918928101246
443,2014-08-28 09:28:02,2014-08-28 09:28:03,1.0,Magnetosheath,0.011922583404619269,0.011922583404619269
444,2014-08-28 09:28:03,2014-08-28 09:28:13,10.0,Magnetosheath,0.3556563574549403,0.3633387888707038
445,2014-08-28 09:28:13,2014-08-28 09:28:22,9.0,Solar Wind,0.39082684336613993,0.3725303246994015
446,2014-08-28 09:28:22,2014-08-28 09:28:51,29.0,Magnetosheath,0.5936258326002843,0.6763095250616155
447,2014-08-28 09:28:51,2014-08-28 09:29:00,9.0,Solar Wind,0.18458685464783797,0.23860961537267178
448,2014-08-28 09:29:00,2014-08-28 09:29:02,2.0,Magnetosheath,0.12888155592918027,0.1186440677966103
449,2014-08-28 09:29:02,2014-08-28 09:29:05,3.0,Solar Wind,0.2150737468027769,0.22241746690602615
450,2014-08-28 09:29:05,2014-08-28 09:29:27,22.0,Magnetosheath,0.4418743207466602,0.43993759750390016
451,2014-08-28 09:29:27,2014-08-28 09:29:44,17.0,Solar Wind,0.3024598736726103,0.2779674681083133
452,2014-08-28 09:29:44,2014-08-28 09:29:45,1.0,Solar Wind,0.08001002890684905,0.08001002890684905
453,2014-08-28 09:29:45,2014-08-28 09:29:54,9.0,Solar Wind,0.35906301284768605,0.46308091531021467
454,2014-08-28 09:29:54,2014-08-28 09:29:56,2.0,Magnetosheath,0.026293617659365665,0.02371541501976271
455,2014-08-28 09:29:56,2014-08-28 09:29:57,1.0,Magnetosheath,0.035295207509881354,0.035295207509881354
456,2014-08-28 09:29:57,2014-08-28 09:30:03,6.0,Magnetosheath,0.15414851076237468,0.13966480446927398
457,2014-08-28 09:30:03,2014-08-28 09:30:20,17.0,Solar Wind,0.4178799039403974,0.5194538493250414
458,2014-08-28 09:30:20,2014-08-28 09:30:32,12.0,Magnetosheath,0.16166808637069685,0.18693284936479104
459,2014-08-28 09:30:32,2014-08-28 09:30:37,5.0,Solar Wind,0.1775692278956421,0.19653683032810354
460,2014-08-28 09:30:37,2014-08-28 09:30:38,1.0,Solar Wind,0.05235689469452165,0.05235689469452165
461,2014-08-28 09:30:38,2014-08-28 09:30:48,10.0,Solar Wind,0.22968820712974736,0.19494584837545137
462,2014-08-28 09:30:48,2014-08-28 09:30:49,1.0,Solar Wind,0.2256941854973027,0.2256941854973027
463,2014-08-28 09:30:49,2014-08-28 09:30:57,8.0,Solar Wind,0.19797172921127792,0.16513761467889898
464,2014-08-28 09:30:57,2014-08-28 09:31:09,12.0,Magnetosheath,0.3412264714910378,0.4283464566929134
465,2014-08-28 09:31:09,2014-08-28 09:31:26,17.0,Solar Wind,0.27155068265680427,0.29496892279247156
466,2014-08-28 09:31:26,2014-08-28 09:31:27,1.0,Solar Wind,0.15459842712195904,0.15459842712195904
467,2014-08-28 09:31:27,2014-08-28 09:31:29,2.0,Solar Wind,0.01649129260752158,0.021782178217822135
468,2014-08-28 09:31:29,2014-08-28 09:31:33,4.0,Magnetosheath,0.05827124508962578,0.06031128404669228
469,2014-08-28 09:31:33,2014-08-28 09:32:20,47.0,Solar Wind,0.38015922761587484,0.4164597908673737
470,2014-08-28 09:32:20,2014-08-28 09:32:34,14.0,Magnetosheath,0.28573345807190575,0.26736111111111105
471,2014-08-28 09:32:34,2014-08-28 09:32:39,5.0,Solar Wind,0.20446561961237386,0.1929781153939425
472,2014-08-28 09:32:39,2014-08-28 09:32:43,4.0,Magnetosheath,0.19447325665071413,0.16849816849816857
473,2014-08-28 09:32:43,2014-08-28 09:32:47,4.0,Solar Wind,0.1666087182739091,0.16849816849816857
474,2014-08-28 09:32:47,2014-08-28 09:32:49,2.0,Magnetosheath,0.12455498644199325,0.13780260707634995
475,2014-08-28 09:32:49,2014-08-28 09:33:18,29.0,Solar Wind,0.47646417953078457,0.5693379862255289
476,2014-08-28 09:33:18,2014-08-28 09:40:08,410.0,Magnetosheath,0.9163475351480098,0.9415584415584416
477,2014-08-28 09:40:08,2014-08-28 09:40:13,5.0,Solar Wind,0.4114307129639395,0.4187580873280973
478,2014-08-28 09:40:13,2014-08-28 09:43:39,206.0,Magnetosheath,0.922423829366486,0.9383938393839384
479,2014-08-28 09:43:39,2014-08-28 09:44:39,60.0,Solar Wind,0.6548112169554582,0.6746347941567064
480,2014-08-28 09:44:39,2014-08-28 09:57:29,770.0,Magnetosheath,0.8966724231046462,0.9082872928176796
